Freq.	V(n001)
1.36995000000000e+11	5.74717145178225e-06,-1.51679087153988e-06
1.37000000000000e+11	5.74707438373157e-06,-1.51657112143198e-06
1.37005000000000e+11	5.74715712154359e-06,-1.51621020522105e-06
1.37010000000000e+11	5.74713696495800e-06,-1.51590183388579e-06
1.37015000000000e+11	5.74704566559963e-06,-1.51555515343670e-06
1.37020000000000e+11	5.74712418908252e-06,-1.51526263679473e-06
1.37025000000000e+11	5.74712512300852e-06,-1.51496835562087e-06
1.37030000000000e+11	5.74719704636018e-06,-1.51466458630606e-06
1.37035000000000e+11	5.74720070061535e-06,-1.51448156710831e-06
1.37040000000000e+11	5.74718174970018e-06,-1.51417937277899e-06
1.37045000000000e+11	5.74724731340197e-06,-1.51414786236479e-06
1.37050000000000e+11	5.74712677076507e-06,-1.51331966942896e-06
1.37055000000000e+11	5.74717289838139e-06,-1.51311847393282e-06
1.37060000000000e+11	5.74624094975904e-06,-1.51335405051271e-06
1.37065000000000e+11	5.74725912470036e-06,-1.51254087474731e-06
1.37070000000000e+11	5.74729651447498e-06,-1.51226865013495e-06
1.37075000000000e+11	5.74731974552665e-06,-1.51211685567008e-06
1.37080000000000e+11	5.74739674343598e-06,-1.51181738922644e-06
1.37085000000000e+11	5.74728040669701e-06,-1.51157342539748e-06
1.37090000000000e+11	5.74721896085034e-06,-1.51142744030776e-06
1.37095000000000e+11	5.74729629826567e-06,-1.51067779073796e-06
1.37100000000000e+11	5.74722136855846e-06,-1.51052766541688e-06
1.37105000000000e+11	5.74741056772378e-06,-1.50978971233535e-06
1.37110000000000e+11	5.74688687966521e-06,-1.51035682304168e-06
1.37115000000000e+11	5.74697486759237e-06,-1.50980453337458e-06
1.37120000000000e+11	5.74697569358529e-06,-1.50949190335135e-06
1.37125000000000e+11	5.74702324239371e-06,-1.50911670034179e-06
1.37130000000000e+11	5.74708475911205e-06,-1.50882123794693e-06
1.37135000000000e+11	5.74708028320001e-06,-1.50855120846653e-06
1.37140000000000e+11	5.74708731819768e-06,-1.50803695168793e-06
1.37145000000000e+11	5.74701614658506e-06,-1.50792399451222e-06
1.37150000000000e+11	5.74676368904688e-06,-1.50753553463420e-06
1.37155000000000e+11	5.74793533335503e-06,-1.50778098916954e-06
1.37160000000000e+11	5.74731498858034e-06,-1.50721987316503e-06
1.37165000000000e+11	5.74721069106998e-06,-1.50687895859236e-06
1.37170000000000e+11	5.74719459846814e-06,-1.50654463311509e-06
1.37175000000000e+11	5.74712547367377e-06,-1.50622040426725e-06
1.37180000000000e+11	5.74714916241891e-06,-1.50588501923040e-06
1.37185000000000e+11	5.74720454620375e-06,-1.50559802318339e-06
1.37190000000000e+11	5.74708311762493e-06,-1.50526555100941e-06
1.37195000000000e+11	5.74712807144349e-06,-1.50496102151082e-06
1.37200000000000e+11	5.74729778625558e-06,-1.50552926994859e-06
1.37205000000000e+11	5.74716675675246e-06,-1.50433626431078e-06
1.37210000000000e+11	5.74720781744760e-06,-1.50410539824775e-06
1.37215000000000e+11	5.74720775432830e-06,-1.50379434090613e-06
1.37220000000000e+11	5.74724223210728e-06,-1.50353339970112e-06
1.37225000000000e+11	5.74720599292816e-06,-1.50333083154743e-06
1.37230000000000e+11	5.74715239683517e-06,-1.50323890517584e-06
1.37235000000000e+11	5.74740587498286e-06,-1.50203421423092e-06
1.37240000000000e+11	5.74723794295154e-06,-1.50217883693786e-06
1.37245000000000e+11	5.74712568087211e-06,-1.50175471861195e-06
1.37250000000000e+11	5.74727122173260e-06,-1.50189942664664e-06
1.37255000000000e+11	5.74720771041071e-06,-1.50152199060915e-06
1.37260000000000e+11	5.74720121714271e-06,-1.50117531303269e-06
1.37265000000000e+11	5.74721085947551e-06,-1.50097845244524e-06
1.37270000000000e+11	5.74715725306079e-06,-1.50052435559195e-06
1.37275000000000e+11	5.74716418118483e-06,-1.50028032936542e-06
1.37280000000000e+11	5.74725397129708e-06,-1.49991002605872e-06
1.37285000000000e+11	5.74718269451251e-06,-1.49968720870807e-06
1.37290000000000e+11	5.74721535985585e-06,-1.49942584593231e-06
1.37295000000000e+11	5.74727107967594e-06,-1.49909215328933e-06
1.37300000000000e+11	5.74720631750148e-06,-1.49884296520916e-06
1.37305000000000e+11	5.74721747956298e-06,-1.49855520412390e-06
1.37310000000000e+11	5.74713995837662e-06,-1.49827081865153e-06
1.37315000000000e+11	5.74714762838416e-06,-1.49784497907738e-06
1.37320000000000e+11	5.74719187684120e-06,-1.49757190070767e-06
1.37325000000000e+11	5.74723170372117e-06,-1.49704760229539e-06
1.37330000000000e+11	5.74715719586121e-06,-1.49725814882590e-06
1.37335000000000e+11	5.74713150904338e-06,-1.49690119407798e-06
1.37340000000000e+11	5.74857529544095e-06,-1.49612309034687e-06
1.37345000000000e+11	5.74701273257544e-06,-1.49629782316438e-06
1.37350000000000e+11	5.74696184960170e-06,-1.49596293813696e-06
1.37355000000000e+11	5.74692818965325e-06,-1.49547212289439e-06
1.37360000000000e+11	5.74685060324369e-06,-1.49516750965742e-06
1.37365000000000e+11	5.74697448137220e-06,-1.49480796213322e-06
1.37370000000000e+11	5.74702650728691e-06,-1.49432336718502e-06
1.37375000000000e+11	5.74711753199451e-06,-1.49459795577033e-06
1.37380000000000e+11	5.74713183485876e-06,-1.49409308943669e-06
1.37385000000000e+11	5.74695176744686e-06,-1.49421848485518e-06
1.37390000000000e+11	5.74746450853881e-06,-1.49312805409137e-06
1.37395000000000e+11	5.74737191029266e-06,-1.49308608774688e-06
1.37400000000000e+11	5.74737091859890e-06,-1.49281847425580e-06
1.37405000000000e+11	5.74732991725483e-06,-1.49257161266300e-06
1.37410000000000e+11	5.74726350168103e-06,-1.49229486144558e-06
1.37415000000000e+11	5.74727622201914e-06,-1.49196963826194e-06
1.37420000000000e+11	5.74732400584191e-06,-1.49198265397619e-06
1.37425000000000e+11	5.74734984141386e-06,-1.49145043866959e-06
1.37430000000000e+11	5.74756348612258e-06,-1.49129601038719e-06
1.37435000000000e+11	5.74654836785251e-06,-1.49027471770466e-06
1.37440000000000e+11	5.74708374325202e-06,-1.49034182302379e-06
1.37445000000000e+11	5.74714822493312e-06,-1.49012217794942e-06
1.37450000000000e+11	5.74718763051504e-06,-1.48985021944407e-06
1.37455000000000e+11	5.74723732764519e-06,-1.48958567787508e-06
1.37460000000000e+11	5.74722854996634e-06,-1.48932866575010e-06
1.37465000000000e+11	5.74720696840510e-06,-1.48901430773605e-06
1.37470000000000e+11	5.74725981439718e-06,-1.48876354751833e-06
1.37475000000000e+11	5.74724233471577e-06,-1.48848379138754e-06
1.37480000000000e+11	5.74698007756607e-06,-1.48724352867939e-06
1.37485000000000e+11	5.74721326753925e-06,-1.48793692872633e-06
1.37490000000000e+11	5.74717107796146e-06,-1.48758679001365e-06
1.37495000000000e+11	5.74716851012641e-06,-1.48730585050339e-06
1.37500000000000e+11	5.74713275554830e-06,-1.48698531402570e-06
1.37505000000000e+11	5.74716784599757e-06,-1.48660387820481e-06
1.37510000000000e+11	5.74721431088854e-06,-1.48611739864526e-06
1.37515000000000e+11	5.74696063145125e-06,-1.48666934494765e-06
1.37520000000000e+11	5.74712587315809e-06,-1.48595735185288e-06
1.37525000000000e+11	5.74726371575988e-06,-1.48576198425385e-06
1.37530000000000e+11	5.74706646485531e-06,-1.48508007575532e-06
1.37535000000000e+11	5.74714300029936e-06,-1.48485426613798e-06
1.37540000000000e+11	5.74715866486039e-06,-1.48459538413451e-06
1.37545000000000e+11	5.74714209597415e-06,-1.48420315456735e-06
1.37550000000000e+11	5.74721073455490e-06,-1.48408243518534e-06
1.37555000000000e+11	5.74720425573997e-06,-1.48372638145214e-06
1.37560000000000e+11	5.74711675344052e-06,-1.48350800086779e-06
1.37565000000000e+11	5.74718566559893e-06,-1.48312835272940e-06
1.37570000000000e+11	5.74714986257685e-06,-1.48276137135381e-06
1.37575000000000e+11	5.74707789326685e-06,-1.48267142446617e-06
1.37580000000000e+11	5.74716189895927e-06,-1.48224078841587e-06
1.37585000000000e+11	5.74714133390767e-06,-1.48192500103995e-06
1.37590000000000e+11	5.74723589116701e-06,-1.48161885453821e-06
1.37595000000000e+11	5.74721361219649e-06,-1.48148696435111e-06
1.37600000000000e+11	5.74712488922230e-06,-1.48115421590666e-06
1.37605000000000e+11	5.74688355568299e-06,-1.48104435577276e-06
1.37610000000000e+11	5.74733710990478e-06,-1.48026566520204e-06
1.37615000000000e+11	5.74731835634236e-06,-1.47998375628270e-06
1.37620000000000e+11	5.74499651748252e-06,-1.48007313032673e-06
1.37625000000000e+11	5.74750275422098e-06,-1.47940797066033e-06
1.37630000000000e+11	5.74757747198985e-06,-1.47918358645415e-06
1.37635000000000e+11	5.74763830899603e-06,-1.47918826052037e-06
1.37640000000000e+11	5.74772062421063e-06,-1.47893251662012e-06
1.37645000000000e+11	5.74758340384304e-06,-1.47872819083026e-06
1.37650000000000e+11	5.74755193434198e-06,-1.47870782070191e-06
1.37655000000000e+11	5.74713467419602e-06,-1.47761143705647e-06
1.37660000000000e+11	5.74724008839046e-06,-1.47765933545302e-06
1.37665000000000e+11	5.74740887119029e-06,-1.47702059139276e-06
1.37670000000000e+11	5.74691976188110e-06,-1.47732872273972e-06
1.37675000000000e+11	5.74703286443398e-06,-1.47680106389809e-06
1.37680000000000e+11	5.74703253887233e-06,-1.47648344284159e-06
1.37685000000000e+11	5.74706930229244e-06,-1.47619720009786e-06
1.37690000000000e+11	5.74714879806592e-06,-1.47585224773928e-06
1.37695000000000e+11	5.74711260909246e-06,-1.47560221260248e-06
1.37700000000000e+11	5.74699635992187e-06,-1.47479879361397e-06
1.37705000000000e+11	5.74702622806391e-06,-1.47485787784368e-06
1.37710000000000e+11	5.74691376056298e-06,-1.47427151684942e-06
1.37715000000000e+11	5.74747957470134e-06,-1.47532017592638e-06
1.37720000000000e+11	5.74719102372307e-06,-1.47434370222555e-06
1.37725000000000e+11	5.74724013761826e-06,-1.47387925670546e-06
1.37730000000000e+11	5.74713807021169e-06,-1.47361503351958e-06
1.37735000000000e+11	5.74713449968949e-06,-1.47328402764779e-06
1.37740000000000e+11	5.74711253592099e-06,-1.47295574254141e-06
1.37745000000000e+11	5.74701268184749e-06,-1.47271336610718e-06
1.37750000000000e+11	5.74721423854304e-06,-1.47236750602050e-06
1.37755000000000e+11	5.74715508924553e-06,-1.47205027673049e-06
1.37760000000000e+11	5.74762369267223e-06,-1.47286797300122e-06
1.37765000000000e+11	5.74714663453086e-06,-1.47140253092321e-06
1.37770000000000e+11	5.74719140884942e-06,-1.47113943918777e-06
1.37775000000000e+11	5.74720703826204e-06,-1.47083161206275e-06
1.37780000000000e+11	5.74725172920042e-06,-1.47056225144034e-06
1.37785000000000e+11	5.74721215603520e-06,-1.47031518587415e-06
1.37790000000000e+11	5.74717171080241e-06,-1.47016897666235e-06
1.37795000000000e+11	5.74749270028346e-06,-1.46925618679964e-06
1.37800000000000e+11	5.74731327789354e-06,-1.46928694453998e-06
1.37805000000000e+11	5.74715188499998e-06,-1.46896602728877e-06
1.37810000000000e+11	5.74741300435107e-06,-1.46893052597930e-06
1.37815000000000e+11	5.74731937775423e-06,-1.46860828607386e-06
1.37820000000000e+11	5.74729104664481e-06,-1.46830738973487e-06
1.37825000000000e+11	5.74730818905891e-06,-1.46811648009809e-06
1.37830000000000e+11	5.74722132421727e-06,-1.46763390362409e-06
1.37835000000000e+11	5.74722580749957e-06,-1.46742033688131e-06
1.37840000000000e+11	5.74731961523220e-06,-1.46705271829841e-06
1.37845000000000e+11	5.74724264704677e-06,-1.46687466356466e-06
1.37850000000000e+11	5.74725987109364e-06,-1.46674391658751e-06
1.37855000000000e+11	5.74750204278960e-06,-1.46589667332208e-06
1.37860000000000e+11	5.74730949497256e-06,-1.46593882881652e-06
1.37865000000000e+11	5.74733633695866e-06,-1.46570330649784e-06
1.37870000000000e+11	5.74719301523068e-06,-1.46541967851651e-06
1.37875000000000e+11	5.74725573873286e-06,-1.46489420656135e-06
1.37880000000000e+11	5.74745529956773e-06,-1.46467062468449e-06
1.37885000000000e+11	5.74823210464838e-06,-1.46430725310291e-06
1.37890000000000e+11	5.74676119722173e-06,-1.46444487177495e-06
1.37895000000000e+11	5.74690205942215e-06,-1.46426073455381e-06
1.37900000000000e+11	5.75152454728043e-06,-1.46407672976927e-06
1.37905000000000e+11	5.74652802825935e-06,-1.46366062962822e-06
1.37910000000000e+11	5.74639569548787e-06,-1.46321550992612e-06
1.37915000000000e+11	5.74626707400652e-06,-1.46230465963109e-06
1.37920000000000e+11	5.74616050517012e-06,-1.46187884982007e-06
1.37925000000000e+11	5.74635117121089e-06,-1.46141948616045e-06
1.37930000000000e+11	5.74633962073508e-06,-1.46055437374596e-06
1.37935000000000e+11	5.74772883224971e-06,-1.46195418100838e-06
1.37940000000000e+11	5.74728834386012e-06,-1.46083334590594e-06
1.37945000000000e+11	5.74716058727544e-06,-1.46059449217535e-06
1.37950000000000e+11	5.74755421693770e-06,-1.46042251131684e-06
1.37955000000000e+11	5.74734909208344e-06,-1.46028699334267e-06
1.37960000000000e+11	5.74737403933994e-06,-1.45995598660978e-06
1.37965000000000e+11	5.74736411553281e-06,-1.45947507871440e-06
1.37970000000000e+11	5.74721745639277e-06,-1.45935243072073e-06
1.37975000000000e+11	5.74738724467144e-06,-1.45897024453397e-06
1.37980000000000e+11	5.74759176565762e-06,-1.46013932920776e-06
1.37985000000000e+11	5.74749705372504e-06,-1.45898879073200e-06
1.37990000000000e+11	5.74703221887338e-06,-1.45981655270555e-06
1.37995000000000e+11	5.74926110971543e-06,-1.45484212177402e-06
1.38000000000000e+11	5.74805729496040e-06,-1.45698849324181e-06
1.38005000000000e+11	5.74731997603172e-06,-1.45738328730736e-06
1.38010000000000e+11	5.74786410090476e-06,-1.45679598338011e-06
1.38015000000000e+11	5.74764110053157e-06,-1.45656624075107e-06
1.38020000000000e+11	5.74787830531634e-06,-1.45634098090452e-06
1.38025000000000e+11	5.74901002980888e-06,-1.45592754765706e-06
1.38030000000000e+11	5.74680019476686e-06,-1.45540765696895e-06
1.38035000000000e+11	5.74746349451857e-06,-1.45527422830301e-06
1.38040000000000e+11	5.74553704413884e-06,-1.45224705623566e-06
1.38045000000000e+11	5.74791580707850e-06,-1.45497400544230e-06
1.38050000000000e+11	5.74788757785581e-06,-1.45491696009726e-06
1.38055000000000e+11	5.74779003663408e-06,-1.45468520658599e-06
1.38060000000000e+11	5.74770585633973e-06,-1.45431742181844e-06
1.38065000000000e+11	5.74788662496514e-06,-1.45472798693404e-06
1.38070000000000e+11	5.74804829904758e-06,-1.45517436816863e-06
1.38075000000000e+11	5.74634902341845e-06,-1.45149645014698e-06
1.38080000000000e+11	5.74700574382785e-06,-1.45269953796789e-06
1.38085000000000e+11	5.74776012182070e-06,-1.45063676829469e-06
1.38090000000000e+11	5.74566385461801e-06,-1.45393920347295e-06
1.38095000000000e+11	5.74606590712730e-06,-1.45273805306448e-06
1.38100000000000e+11	5.74637427014524e-06,-1.45234200287402e-06
1.38105000000000e+11	5.74630186642271e-06,-1.45181498090290e-06
1.38110000000000e+11	5.74660084769060e-06,-1.45090027268961e-06
1.38115000000000e+11	5.74659523871718e-06,-1.45088330524498e-06
1.38120000000000e+11	5.74681183040067e-06,-1.45078368004915e-06
1.38125000000000e+11	5.74667973826956e-06,-1.45051005011673e-06
1.38130000000000e+11	5.74614078442019e-06,-1.45084575284148e-06
1.38135000000000e+11	5.74924750041902e-06,-1.44858137168906e-06
1.38140000000000e+11	5.74751144969782e-06,-1.44937387106185e-06
1.38145000000000e+11	5.74729349799997e-06,-1.44933355474789e-06
1.38150000000000e+11	5.74698799371047e-06,-1.44887581803704e-06
1.38155000000000e+11	5.74725054925147e-06,-1.44848496319042e-06
1.38160000000000e+11	5.74747702656959e-06,-1.44839876234276e-06
1.38165000000000e+11	5.74901793024833e-06,-1.44941264877348e-06
1.38170000000000e+11	5.74569040959973e-06,-1.44695301929281e-06
1.38175000000000e+11	5.74602071053586e-06,-1.44709597666068e-06
1.38180000000000e+11	5.74938746091104e-06,-1.45192161481132e-06
1.38185000000000e+11	5.74589348461730e-06,-1.44609313077646e-06
1.38190000000000e+11	5.74608509755215e-06,-1.44556850494250e-06
1.38195000000000e+11	5.74652747131552e-06,-1.44476640712161e-06
1.38200000000000e+11	5.74674821076842e-06,-1.44432528103448e-06
1.38205000000000e+11	5.74694241467698e-06,-1.44409772258445e-06
1.38210000000000e+11	5.74731681629883e-06,-1.44356256772651e-06
1.38215000000000e+11	5.74729692176945e-06,-1.44499684433692e-06
1.38220000000000e+11	5.74758170534557e-06,-1.44396616206968e-06
1.38225000000000e+11	5.74810002205176e-06,-1.44310615516684e-06
1.38230000000000e+11	5.74695262341664e-06,-1.44414058859363e-06
1.38235000000000e+11	5.74704341287966e-06,-1.44350795206374e-06
1.38240000000000e+11	5.74717060868694e-06,-1.44317308381092e-06
1.38245000000000e+11	5.74738799838728e-06,-1.44286723077392e-06
1.38250000000000e+11	5.74727172632878e-06,-1.44258663683692e-06
1.38255000000000e+11	5.74736127302767e-06,-1.44246966477201e-06
1.38260000000000e+11	5.74626755603469e-06,-1.44229168930024e-06
1.38265000000000e+11	5.74681676411038e-06,-1.44200966258149e-06
1.38270000000000e+11	5.74569834047268e-06,-1.44126660371943e-06
1.38275000000000e+11	5.75033858398943e-06,-1.44343084586412e-06
1.38280000000000e+11	5.74785211315271e-06,-1.44182691164577e-06
1.38285000000000e+11	5.74723397308085e-06,-1.44088489477206e-06
1.38290000000000e+11	5.74745683611041e-06,-1.44096825719796e-06
1.38295000000000e+11	5.74742319877936e-06,-1.44046592552427e-06
1.38300000000000e+11	5.74738241277568e-06,-1.44038378259698e-06
1.38305000000000e+11	5.74733409233678e-06,-1.44112767348703e-06
1.38310000000000e+11	5.74774783242585e-06,-1.43908063704696e-06
1.38315000000000e+11	5.74746883909214e-06,-1.43933222803457e-06
1.38320000000000e+11	5.74945839318458e-06,-1.43910688657158e-06
1.38325000000000e+11	5.74709821307330e-06,-1.43904383257591e-06
1.38330000000000e+11	5.74687878878514e-06,-1.43873671628615e-06
1.38335000000000e+11	5.74683355674661e-06,-1.43835630310501e-06
1.38340000000000e+11	5.74688536620741e-06,-1.43806516734119e-06
1.38345000000000e+11	5.74612333924333e-06,-1.43770054040734e-06
1.38350000000000e+11	5.74526227636251e-06,-1.43729679778498e-06
1.38355000000000e+11	5.74927582159943e-06,-1.43685474849418e-06
1.38360000000000e+11	5.74738160909823e-06,-1.43652760288159e-06
1.38365000000000e+11	5.74834942988859e-06,-1.43751279836844e-06
1.38370000000000e+11	5.74630468540960e-06,-1.43402738397385e-06
1.38375000000000e+11	5.74683223636312e-06,-1.43432185920227e-06
1.38380000000000e+11	5.74676876686829e-06,-1.43422723113796e-06
1.38385000000000e+11	5.74700402678440e-06,-1.43397467648812e-06
1.38390000000000e+11	5.74752849647543e-06,-1.43410381744597e-06
1.38395000000000e+11	5.74728595902028e-06,-1.43366299860885e-06
1.38400000000000e+11	5.74712877047927e-06,-1.43343878309090e-06
1.38405000000000e+11	5.74712406939533e-06,-1.43299379770479e-06
1.38410000000000e+11	5.74690414580487e-06,-1.43189981262034e-06
1.38415000000000e+11	5.74707136930750e-06,-1.43552620962867e-06
1.38420000000000e+11	5.74706969438712e-06,-1.43308433049209e-06
1.38425000000000e+11	5.74700231265541e-06,-1.43259645776406e-06
1.38430000000000e+11	5.74727791480354e-06,-1.43218385746951e-06
1.38435000000000e+11	5.74727102791578e-06,-1.43227518286982e-06
1.38440000000000e+11	5.74677476065567e-06,-1.43226369952736e-06
1.38445000000000e+11	5.74453054811720e-06,-1.43301860256495e-06
1.38450000000000e+11	5.74826478461369e-06,-1.43011305297433e-06
1.38455000000000e+11	5.74749328761623e-06,-1.42986258226948e-06
